cell_line,k_dir_true,n_genes_true,k_dir_rot,n_genes_rot,rate_true_raw,rate_rot_raw,rate_true_eb,rate_rot_eb,post_diff_mean,post_diff_lo,post_diff_hi,post_prob_gt0,split_half_rho,n_reps
ACH-000700,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018117110210734881,-0.00905352423736541,0.002140855025574139,0.119,,
ACH-000701,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017969974429680455,-0.009598279641577806,0.001756867475138021,0.119,,
ACH-000704,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001840516621350871,-0.009131235638728447,0.0013022165398374138,0.098,,
ACH-000706,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017452821453385543,-0.009878473676255564,0.001981263921242335,0.124,,
ACH-000709,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016496284131816467,-0.009168776598123783,0.0017846332147463885,0.11,,
ACH-000711,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.00877759935675131,-0.023189967247040064,-0.000721960845634868,0.012,,
ACH-000713,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005334662875223143,-0.017228393530392124,0.0005231930561975018,0.035,,
ACH-000714,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018476773294701964,-0.009731220413891125,0.0017336926852748223,0.121,,
ACH-000716,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008640880578598466,-0.021621370017734214,-0.0008731194096788768,0.013,,
ACH-000718,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016753363732834431,-0.00903443897975102,0.0018961366702983388,0.108,,
ACH-000719,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016468909762163953,-0.00929965109519555,0.0021416454275619643,0.115,,
ACH-000720,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.0015643956404700005,-0.006998578692477239,0.011868155197714371,0.683,,
ACH-000721,1,150,1,150,0.006666666666666667,0.006666666666666667,0.0037485418157616047,0.005665238227342146,-0.0020091371581776,-0.014149533436443072,0.0087849022338346,0.346,,
ACH-000724,0,150,3,150,0.0,0.02,0.00029840054916293457,0.012795693914113157,-0.012412436241667874,-0.0282111139788109,-0.0026720862178486204,0.002,,
ACH-000725,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.008708577865662849,-0.021910090150315607,-0.001025236524086204,0.007,,
ACH-000732,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001680373850559394,-0.009336139519238914,0.002079831035202717,0.109,,
ACH-000734,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019125404553934553,-0.00935954737843551,0.002439960834954698,0.111,,
ACH-000735,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0016483940229730309,-0.009479538714867316,0.001962852207496693,0.123,,
ACH-000736,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018422253795341808,-0.009212302025087842,0.001984641736180883,0.103,,
ACH-000738,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005389286165125383,-0.016870254002622813,7.863014288320052e-05,0.027,,
ACH-000739,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018136030525275468,-0.010282603519844231,0.0014117672182911967,0.118,,
ACH-000740,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017444662980721861,-0.009366001254987237,0.0017579713081036959,0.11,,
ACH-000746,1,150,2,150,0.006666666666666667,0.013333333333333334,0.0037485418157616047,0.009230466070727653,-0.005630944295666705,-0.020189011234206067,0.00624820088790198,0.169,,
ACH-000747,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001724017687778091,-0.009157354553242786,0.0017908412451421835,0.107,,
ACH-000748,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018525037278326402,-0.009687071265014759,0.0013066360732710046,0.108,,
ACH-000749,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0019598970341915176,-0.010349451676106016,0.001901547111468517,0.103,,
ACH-000753,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005679936511953825,-0.017196253076528768,0.00031700125288453137,0.033,,
ACH-000754,1,150,0,150,0.006666666666666667,0.0,0.0037485418157616047,0.002100010383956642,0.001405267148299316,-0.0067286394797549135,0.010305800781555413,0.664,,
ACH-000756,1,150,2,150,0.006666666666666667,0.013333333333333334,0.0037485418157616047,0.009230466070727653,-0.00552441588172244,-0.021537764448789198,0.007215620386029545,0.172,,
ACH-000758,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001897737725746487,-0.008905322450380388,0.002086579643041416,0.102,,
ACH-000760,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005340516483794422,-0.016422902810106586,0.00016700285738351908,0.03,,
ACH-000762,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.001822411796562641,-0.009177139779201563,0.001787930206322591,0.115,,
ACH-000763,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.00197347724086425,-0.011396312394459283,0.0020989700691302895,0.115,,
ACH-000764,0,150,2,150,0.0,0.013333333333333334,0.00029840054916293457,0.009230466070727653,-0.00910699727315594,-0.025288842604295186,-0.0008325301688218116,0.018,,
ACH-000766,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005433440276546775,-0.01635029599873289,3.676378969734075e-05,0.026,,
ACH-000767,0,150,1,150,0.0,0.006666666666666667,0.00029840054916293457,0.005665238227342146,-0.005551177987415206,-0.01694306276817867,-8.247372427342614e-05,0.023,,
ACH-000768,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0018295248882965955,-0.008651628279287508,0.001460130116855644,0.096,,
ACH-000769,0,150,0,150,0.0,0.0,0.00029840054916293457,0.002100010383956642,-0.0017946657667308075,-0.009779560034630467,0.002092366162898487,0.098,,
